tGravityAcc-mean()-X,tGravityAcc-mean()-Y,tGravityAcc-mean()-Z,tBodyGyro-mean()-X,tBodyGyro-mean()-Y,tBodyGyro-mean()-Z,Activity
0.93416324,-0.21648426,-0.030811929,0.4739317,-0.38579977,0.17030924,5
0.88402405,-0.24205025,-0.026589872,-0.32400931,0.13418249,0.1369114,5
0.87746689,-0.24311216,-0.043954081,-0.72867953,0.46244019,0.18514141,5
0.91243571,-0.24140079,-0.085861852,-0.44924648,0.16594351,0.095570562,5
0.91762622,-0.24376611,-0.079729444,0.022628011,-0.19361982,0.050986828,5
0.90670605,-0.23965042,-0.050106322,-0.098025015,-0.043361407,0.073393677,5
0.87255357,-0.25109152,-0.061414646,0.3522581,-0.35436863,0.086944529,5
0.83934571,-0.25686862,-0.085922167,-0.56092111,0.32106709,0.3478672,5
0.9191005,-0.3499263,-0.051574822,-0.38497681,-0.002281237,-0.015874263,6
0.8772259,-0.4109051,-0.10058308,-0.00852186,-0.14020726,-0.0710267,6
0.86969235,-0.41734325,-0.085608075,0.2684784,-0.29973359,-0.13905161,6
0.88326468,-0.39635359,-0.084037879,0.23919858,-0.1451681,0.074703088,6
0.89238496,-0.37890609,-0.090534413,0.18929273,-0.14566827,0.17459931,6
0.88844339,-0.37813415,-0.070358351,-0.080677826,-0.046957981,0.087099675,6
0.88821323,-0.37898832,-0.060981969,-0.40474442,0.10859666,0.17885675,6
0.90792854,-0.36873676,-0.033938216,0.10200825,-0.39744904,-0.022930429,6
0.86150641,-0.44434637,-0.10498132,0.20549412,-0.37308641,-0.14899214,6
0.85756097,-0.42135724,-0.11749487,0.28099159,-0.25028975,-0.085639221,6
0.86755607,-0.39695169,-0.10840929,0.13066116,-0.14330604,0.13614245,6
0.87373611,-0.39726089,-0.11329553,0.16711914,-0.28764556,0.10302926,6
0.8850149,-0.40337955,-0.098190709,-0.14759519,-0.063723828,0.105643,6
0.88139837,-0.40104988,-0.10414831,-0.44856602,0.24441262,0.25753587,6
0.8989706,-0.22834714,0.003529757,-0.53433282,0.35125882,0.13192213,5
0.89984666,-0.20147605,0.000360454,-0.58448692,0.26863478,0.21690296,5
0.92867139,-0.20793278,-0.017803683,-0.32606853,0.14846103,0.072632747,5
0.91064917,-0.23251686,-0.022841123,-0.25752103,-0.020614311,0.083690573,5
0.89364915,-0.21247183,-0.030756412,-0.17823187,-0.11545602,0.15511133,5
0.90640391,-0.21409881,-0.052333467,0.40709296,-0.34840143,0.056552747,5
0.91225391,-0.23216845,-0.05542911,-0.1600883,-0.080888463,0.17746323,5
0.91167277,-0.35441115,-0.078013094,0.041579493,-0.15213323,0.038882617,6
0.84112537,-0.43248651,-0.15778304,0.24834177,-0.1512587,-0.13607787,6
0.83188132,-0.43910836,-0.15455276,0.37050742,-0.34621938,-0.17420682,6
0.87107658,-0.40459498,-0.12676764,0.22340174,-0.37257325,-0.053557508,6
0.88778434,-0.38549535,-0.10939119,0.009012695,-0.17685732,0.089989454,6
0.87550709,-0.38192047,-0.10432652,-0.42982542,0.36501273,0.29912198,6
0.86960164,-0.38272359,-0.13030397,-0.40972729,0.35469804,0.36767535,6
0.95546921,-0.16977898,0.14562043,-0.045561376,-0.09414262,0.06407162,2
0.95653637,-0.16332144,0.14242693,-0.032770652,-0.077022441,0.068797938,2
0.95804439,-0.15910602,0.13971092,-0.013559151,-0.088253541,0.092191036,2
0.9571494,-0.15765675,0.14442743,-0.021577569,-0.093485287,0.096211747,2
0.95634709,-0.16294894,0.13995482,-0.026798302,-0.078936232,0.087362869,2
0.95613513,-0.16916784,0.13647865,-0.028812405,-0.068647337,0.079207894,2
0.95619907,-0.16943899,0.13657037,-0.031412882,-0.071736547,0.079021435,2
0.95672703,-0.1679129,0.1368383,-0.030689064,-0.06416933,0.079055556,2
0.95684116,-0.1654259,0.13856251,-0.023439817,-0.067467593,0.086032997,2
0.9559162,-0.16156884,0.1448013,-0.028613042,-0.085798219,0.091649094,2
0.955826,-0.16060006,0.14684685,-0.04356167,-0.086108041,0.082793466,2
0.95627057,-0.16149122,0.14156063,-0.038956808,-0.073520027,0.067171632,2
0.95687531,-0.15453227,0.13775875,-0.027662486,-0.076127957,0.073950558,2
0.96060407,-0.14196968,0.13147667,-0.022444128,-0.080650053,0.094043344,2
0.96410174,-0.13440875,0.12234346,-0.024891979,-0.083278849,0.10774443,2
0.96444492,-0.13399464,0.11677774,-0.008939049,-0.074545112,0.10946832,2
0.96457658,-0.14067628,0.11236217,-0.004317772,-0.037497253,0.10230195,2
0.96830696,-0.185559,0.10984558,0.045333816,0.2791721,-0.2540969,2
0.95745416,-0.1716496,0.11674452,0.016372351,0.14665666,-0.11497772,2
0.95933239,-0.15925788,0.12511224,0.008114763,0.013291862,0.023528096,2
0.95892102,-0.15828372,0.13640326,-0.022127812,-0.069295835,0.08362952,2
0.95666763,-0.15998784,0.14555479,0.011719461,-0.10504141,0.13099829,2
0.95460759,-0.16429655,0.15113936,0.023198782,-0.099953517,0.1407069,2
0.94940668,-0.17426967,0.16389812,-0.084532738,-0.10178793,0.090017003,2
0.94620371,-0.1884941,0.1699107,-0.073558518,-0.055012912,0.02619719,2
0.94613202,-0.18128729,0.17622367,-0.021509657,-0.057145694,0.062065125,2
0.9436154,-0.15968656,0.19835085,-0.042693248,-0.10437212,0.1184738,2
0.94334488,-0.16062535,0.20034592,-0.038517144,-0.15917067,0.12308299,2
0.94741799,-0.18092148,0.16521789,-0.063541169,-0.12468713,0.11856134,2
0.953762,-0.20457671,0.1070956,-0.16005245,0.068552793,-0.026912925,2
0.95998408,-0.19425443,0.084568631,-0.029969913,0.023849411,0.025019023,2
0.96070168,-0.16390665,0.11475474,0.096048265,-0.1217074,0.15570524,2
0.19207408,0.57880551,0.70334497,-0.049944156,-0.43660019,0.44414155,1
0.18366148,0.58002588,0.68007203,-0.05957536,-0.31249627,0.2952197,1
0.17784769,0.59310252,0.67290051,-0.054695775,-0.19090532,0.16407409,1
0.17326856,0.59914388,0.67316865,-0.039722773,-0.10153973,0.094731912,1
0.17511232,0.59870117,0.67124386,-0.031771313,-0.068471794,0.067349761,1
0.17606769,0.60010296,0.66863992,-0.027094221,-0.05004945,0.067356591,1
0.17430675,0.60186507,0.66659609,-0.025744245,-0.059828721,0.080003631,1
0.17574909,0.60282865,0.66494761,-0.026759506,-0.066308367,0.080917001,1
0.17818409,0.60352866,0.66432383,-0.027376865,-0.07338205,0.084939516,1
0.17990516,0.60368676,0.66388001,-0.027884734,-0.077345834,0.087755984,1
0.18147713,0.60356588,0.66194473,-0.028867804,-0.075374292,0.082922961,1
0.18280475,0.60367924,0.66027558,-0.027970113,-0.078234189,0.087451785,1
0.18371097,0.60391462,0.66048225,-0.026988452,-0.066053827,0.086652167,1
0.18140616,0.60423293,0.66173442,-0.02769334,-0.077954832,0.08785039,1
0.18008459,0.60442472,0.66191584,-0.028354293,-0.079477241,0.083991529,1
0.89152415,0.25607068,0.22444551,0.16353485,1,0.016570199,1
0.91397416,0.20083707,0.19238977,0.09306319,0.57949896,-0.006014081,1
0.90350011,0.21765789,0.19609933,0.023364308,0.19951076,0.03057293,1
0.90270818,0.22178449,0.20202781,-0.013340069,-0.03555684,0.072762555,1
0.90181714,0.22205231,0.20342522,-0.032277217,-0.11853235,0.089680525,1
0.90337825,0.22051606,0.19905789,-0.039057442,-0.12981458,0.08950033,1
0.90456241,0.21914805,0.19626279,-0.03576148,-0.10449395,0.087578085,1
0.90288227,0.22039554,0.20149214,-0.037046858,-0.020081761,0.077388638,1
0.88999674,0.22456957,0.23379259,-0.034881371,-0.060284905,0.10156435,1
0.87779051,0.224358,0.26760973,-0.020104766,-0.16833795,0.1100585,1
0.88548457,0.21404399,0.25951817,-0.0205339,-0.11730313,0.079693636,1
0.89704214,0.20761178,0.23571515,-0.025848814,-0.045251314,0.052499763,1
0.89549274,0.21527177,0.23097147,-0.027261215,-0.059996241,0.07864403,1
0.89085137,0.22398401,0.23313294,-0.030500734,-0.074071296,0.10609304,1
0.89111769,0.22397491,0.2333526,-0.026590279,-0.072057095,0.092037951,1
0.893633,0.22091447,0.23192697,-0.026660946,-0.070271239,0.086815832,1
0.89185056,0.22336379,0.23298264,-0.028761763,-0.065694142,0.083044156,1
0.88916856,0.22588422,0.23642967,-0.027163773,-0.081063913,0.082889095,1
0.88888436,0.22688152,0.236009,-0.026932068,-0.087522559,0.091396272,1
0.89189428,0.22494023,0.22928675,-0.029084418,-0.072360733,0.090354013,1
0.89482139,0.22244901,0.22432712,-0.023726677,-0.079130454,0.017705654,1
-0.82424454,0.70200639,0.70421604,-0.15699925,-0.4997898,0.16017279,3
-0.84908285,0.7089702,0.6967741,-0.051557132,-0.26989832,0.17203634,3
-0.8507397,0.70781159,0.69418975,-0.014976142,-0.063126659,0.11936848,3
-0.89455165,0.70091797,0.69137199,-0.002801113,-0.055471948,0.1076672,3
-0.93655722,0.69352821,0.68927218,-0.004526137,-0.095329034,0.10946856,3
-0.93673012,0.69165521,0.69098696,-0.01598517,-0.069873796,0.090829109,3
-0.92425188,0.69254329,0.69249743,-0.023190642,-0.077522499,0.08986784,3
-0.92230547,0.69226439,0.69339254,-0.028307142,-0.0664195,0.087148196,3
-0.9195832,0.69234835,0.69456742,-0.027254798,-0.07863531,0.090581248,3
-0.90657222,0.69429424,0.69634581,-0.030750863,-0.04523161,0.075594516,3
-0.91303138,0.6930436,0.69563777,-0.028766115,-0.072916487,0.084416093,3
-0.9307125,0.68924383,0.69472678,-0.027443516,-0.076260072,0.089275556,3
-0.93108891,0.68878476,0.69523628,-0.026934654,-0.074401888,0.089142584,3
-0.93143761,0.68958481,0.69404879,-0.023825604,-0.099849134,0.094833,3
-0.91853437,0.69315628,0.69315872,-0.022149541,-0.10601359,0.094349954,3
-0.89313689,0.69917532,0.69405465,-0.032333896,-0.049185304,0.078516273,3
-0.88784522,0.70081752,0.69389369,-0.037283678,-0.026819825,0.073379546,3
-0.9082643,0.69593257,0.693411,-0.026494745,-0.082511408,0.088340986,3
-0.91519243,0.69423969,0.69345412,-0.026678873,-0.069026073,0.082582237,3
-0.91656905,0.69486335,0.69289076,-0.026082196,-0.079541235,0.087215442,3
-0.92174334,0.69361208,0.69293833,-0.027507866,-0.066149435,0.086080104,3
-0.92585932,0.69292999,0.69275953,-0.026850744,-0.084663648,0.088951832,3
-0.93008294,0.69234028,0.69277387,-0.025737544,-0.087014317,0.089046491,3
-0.80714446,0.70388085,0.71848708,0.037945245,-0.39054357,0.5517502,3
-0.83343887,0.68967981,0.71794288,-0.010450466,-0.28472422,0.29195281,3
-0.83919744,0.68935404,0.71729543,-0.034297186,-0.17205016,0.13520599,3
-0.85103848,0.68912077,0.71629775,-0.039804199,-0.09128973,0.067027818,3
-0.8558837,0.68800588,0.71671486,-0.035513179,-0.075493592,0.05760076,3
-0.85779173,0.68791217,0.7160703,-0.031936863,-0.070308692,0.061593478,3
-0.8600453,0.68791688,0.71466503,-0.027792294,-0.061741242,0.071202738,3
-0.85395237,0.68875835,0.71506278,-0.027674599,-0.066237811,0.083313797,3
-0.85318067,0.68912181,0.71492144,-0.026799652,-0.068813001,0.085865439,3
-0.85481629,0.68937896,0.71476377,-0.022803542,-0.12304548,0.096726667,3
-0.83503825,0.69280423,0.71524295,-0.012710494,-0.22758527,0.12365301,3
-0.74967816,0.70618825,0.71263416,-0.021920307,-0.040404939,0.087812229,3
-0.67075647,0.72418634,0.70388151,-0.040834248,0.081903278,0.060709067,3
-0.6860017,0.73056523,0.69631384,-0.037864526,-0.015951054,0.06173491,3
-0.71888664,0.72883776,0.69414343,-0.032482356,-0.030894337,0.060587577,3
-0.75543765,0.72672806,0.69091542,-0.032993713,-0.066508362,0.080771306,3
-0.79957385,0.723998,0.68775271,-0.03028307,-0.10627031,0.09201677,3
-0.82004625,0.72092695,0.68865963,-0.023061499,-0.11922935,0.10048967,3
-0.82181822,0.7196708,0.68992269,-0.025986993,-0.094693892,0.096298577,3
0.95592694,-0.18548621,-0.060205862,0.37859552,-0.24477592,-0.1096283,4
0.94856006,-0.17978415,-0.09032602,0.25480393,-0.31570278,0.078116108,4
0.9456504,-0.19014759,-0.11792136,0.056541663,-0.17102286,0.023036591,4
0.94228667,-0.18973692,-0.12394044,-0.13263809,0.051755,0.070411093,4
0.93731871,-0.18401649,-0.13074656,-0.037748,-0.02893984,0.12076054,4
0.93537471,-0.17874311,-0.15036109,0.057477874,-0.16862267,0.11547434,4
0.93020293,-0.17218053,-0.16564709,-0.11414535,-0.029109344,0.11725475,4
0.9271949,-0.1685741,-0.16787444,-0.18519341,-0.063319944,0.11315418,4
0.92965821,-0.17057485,-0.17482732,0.083699857,-0.15648354,0.060409484,4
0.92678176,-0.18306871,-0.17466308,0.1279007,-0.078616268,0.057866905,4
0.93024789,-0.19155922,-0.15538728,-0.10308845,0.01186984,0.080880578,4
0.94235412,-0.18398007,-0.14426398,-0.16554098,0.013959434,0.099253371,4
0.94188641,-0.18123351,-0.15045528,0.4106244,-0.29524501,-0.061555111,4
0.95778471,-0.17799404,-0.12767565,-0.005483479,-0.15369256,0.093408077,4
0.94604159,-0.19527278,-0.18185108,-0.051131984,-0.10340413,0.031391244,4
0.93370299,-0.20036439,-0.19880389,-0.19136996,0.001612969,0.065878272,4
0.93944143,-0.19409685,-0.18239376,-0.027037535,-0.080858703,0.13803196,4
0.93920252,-0.1946281,-0.16928667,0.11395313,-0.19354479,0.1084711,4
0.93392228,-0.20059716,-0.16370578,-0.061935505,-0.030964937,0.033339931,4
0.93597562,-0.19837275,-0.16489895,-0.080308642,0.058722568,0.13387462,4
0.93592366,-0.19352994,-0.17420604,0.06409186,-0.17378486,0.15109927,4
0.9355008,-0.19981667,-0.1858335,0.003728196,-0.011978491,-0.018520585,4
0.93396369,-0.20397319,-0.17177107,-0.12960362,0.025611407,0.057777258,4
0.92353441,-0.19736639,-0.15372238,-0.072308481,-0.11716716,0.14984582,4
0.92460609,-0.18955823,-0.15705083,-0.10699392,-0.006125098,0.14537562,4
0.86931556,-0.18014321,-0.13986896,-0.18772026,0.004101192,0.14419039,5
0.82315575,-0.19768054,-0.17549893,-0.57482052,0.34616379,0.11805316,5
0.82554694,-0.19797934,-0.20310911,-0.37979481,0.088912607,0.14296354,5
0.87864898,-0.17288798,-0.19272502,-0.058539251,-0.12337262,0.19210429,5
0.91819171,-0.16785578,-0.16201276,-0.025950699,-0.10883355,0.060883917,5
0.90239882,-0.16701962,-0.15181212,0.58077964,-0.42502447,-0.044775993,5
0.86823904,-0.20346979,-0.19138323,-0.39015472,0.36502594,0.36008844,5
0.7966726,-0.20804036,-0.18689042,-0.58549644,0.27104921,0.39374776,5
0.81150406,-0.19286835,-0.18166764,-0.6394735,0.11750163,0.24654597,5
0.88451277,-0.17502296,-0.17643325,-0.21986391,-0.24082658,0.22081416,5
0.88167098,-0.17707087,-0.21004652,-0.055340532,-0.10369894,0.24650147,5
0.81634132,-0.19904447,-0.25298538,0.38525189,-0.1262993,-0.008647837,5
0.92232759,-0.27683337,-0.14827986,-0.38744074,-0.098294587,0.30425912,6
0.87083404,-0.35211222,-0.21974896,-0.065852891,-0.18729585,-0.16367306,6
0.8468279,-0.36902821,-0.2640497,0.27132717,-0.26983848,-0.36965469,6
0.84290811,-0.35264259,-0.27035195,0.25118013,-0.10042743,-0.086802769,6
0.84608887,-0.33731838,-0.26684595,0.14659676,-0.14293246,0.13454871,6
0.84676886,-0.34714306,-0.26761631,-0.005500384,-0.21887228,0.083525004,6
0.83273343,-0.3640984,-0.28849326,-0.25727517,0.005874963,0.14368698,6
0.87018945,-0.35327394,-0.24559943,0.45448738,-0.40396833,-0.22014463,6
0.79405032,-0.39164932,-0.35049014,0.48422434,-0.44607749,-0.39356815,6
0.7558769,-0.39497073,-0.39440047,0.33442711,-0.43129394,-0.52234033,6
0.74568003,-0.39177584,-0.39164576,0.11872438,-0.043572138,-0.19660819,6
0.75942675,-0.38436773,-0.37995582,-0.072475516,0.05011884,0.26528192,6
0.77297413,-0.38804934,-0.3676375,-0.38392486,0.1294832,0.51727263,6
0.82448638,-0.2395412,-0.27831783,-0.53960084,0.37065782,0.65392245,5
0.82971337,-0.21934336,-0.29862417,-0.91404957,0.61928793,0.72218663,5
0.86058877,-0.21909466,-0.3343835,-0.59737599,0.25981411,0.46395519,5
0.87785348,-0.21903447,-0.32270985,-0.17602302,-0.049976242,0.23030996,5
0.85795976,-0.21442115,-0.31875156,0.2104189,-0.29714564,-0.068207505,5
0.82405959,-0.21654636,-0.33575608,0.30451184,-0.27595087,-0.082567069,5
0.77117577,-0.38407738,-0.39979238,0.40226842,-0.29150438,-0.31281557,6
0.66275931,-0.4299461,-0.48596412,0.33797934,-0.53364389,-0.71606649,6
0.63076649,-0.44411247,-0.50108732,0.22589509,-0.15084599,-0.54095631,6
0.64416537,-0.41678368,-0.50576669,0.15348218,-0.030385972,-0.089080747,6
0.65925708,-0.38822916,-0.4998495,-0.15012983,-0.099341543,0.30638695,6
0.66064901,-0.39323683,-0.50750034,-0.46529681,0.30408383,0.78149745,6
0.89202801,-0.32142202,-0.15448608,0.16240226,-0.024303583,0.24723833,2
0.88113994,-0.32774399,-0.19657173,0.048514957,-0.0352233,0.14981926,2
0.89530869,-0.32348581,-0.20732173,-0.043804342,-0.032658647,0.11738078,2
0.89807672,-0.3210655,-0.19525328,-0.02865616,-0.062542592,0.051168846,2
0.89780689,-0.32391489,-0.18571013,-0.026473432,-0.11856021,0.035272498,2
0.89950738,-0.32540165,-0.17854758,-0.046552801,-0.092668137,0.072248529,2
0.90198399,-0.31834336,-0.18155549,-0.035929504,-0.082424992,0.080288532,2
0.90297303,-0.31450066,-0.18407887,-0.024773407,-0.076684776,0.083798352,2
0.90428179,-0.31245708,-0.18441883,-0.019634702,-0.08232119,0.092452561,2
0.90394294,-0.31271538,-0.18604732,-0.024223144,-0.074417609,0.088535119,2
0.9031822,-0.31419733,-0.18769235,-0.030298068,-0.067651749,0.086953972,2
0.90312808,-0.31481868,-0.18836697,-0.030958196,-0.069005443,0.085053999,2
0.90339154,-0.3135858,-0.18815707,-0.029937963,-0.068894246,0.083135488,2
0.90494471,-0.31058418,-0.18482409,-0.027745054,-0.081909853,0.091964774,2
0.90569216,-0.30999913,-0.18356967,-0.026438442,-0.077721183,0.090539773,2
0.90473586,-0.31188071,-0.18410625,-0.026795473,-0.073439229,0.086468034,2
0.90461488,-0.31278027,-0.18371075,-0.026574211,-0.078067963,0.086567168,2
0.90432362,-0.31358614,-0.1857173,-0.027890759,-0.07111001,0.081637817,2
0.90342526,-0.31383551,-0.18686517,-0.026769789,-0.073405593,0.083721901,2
0.9037345,-0.31321646,-0.18569134,-0.02615622,-0.075369509,0.086830479,2
0.90418615,-0.31308852,-0.18489705,-0.029134505,-0.074857969,0.086910193,2
0.90390364,-0.31261394,-0.18553053,-0.028205832,-0.072163332,0.089958527,2
0.90368902,-0.31210674,-0.18487805,-0.025338877,-0.073767611,0.089566382,2
0.88311295,-0.34941859,-0.20485869,-0.036073212,-0.15604576,0.026792066,2
0.88326831,-0.33786996,-0.21998277,-0.027831919,-0.14567305,0.07411151,2
0.88136329,-0.33704105,-0.22235403,-0.039574535,-0.11571704,0.11311319,2
0.87679004,-0.34260377,-0.23040151,-0.039423541,-0.095501251,0.12462774,2
0.86588465,-0.35400382,-0.24649973,-0.02893959,-0.054114024,0.078323957,2
0.86329455,-0.35645916,-0.25003179,-0.019616294,-0.057212449,0.085469585,2
0.8643464,-0.35723505,-0.24461282,-0.025512683,-0.063144534,0.092710564,2
0.86232774,-0.36439184,-0.23963397,-0.036623546,-0.051258494,0.062640731,2
0.8670283,-0.35979901,-0.23395588,-0.035422102,-0.074436721,0.081232583,2
0.87259904,-0.3494842,-0.23321399,-0.023887241,-0.083531409,0.092364843,2
0.8730201,-0.34735806,-0.23385128,-0.02496732,-0.080324621,0.090686006,2
0.87284169,-0.34808801,-0.23353957,-0.030584,-0.081915114,0.095007067,2
0.87260647,-0.34786309,-0.23585517,-0.029704809,-0.077878371,0.091583982,2
0.86999542,-0.34984682,-0.23983494,-0.027307115,-0.070553671,0.083612558,2
0.86962481,-0.35042747,-0.24153043,-0.022937633,-0.067326227,0.079885961,2
0.87126993,-0.34837202,-0.24043374,-0.026234772,-0.076470817,0.08604217,2
0.87129437,-0.34733128,-0.23949117,-0.030532992,-0.078965842,0.090245675,2
0.86968775,-0.34861789,-0.24220664,-0.027647935,-0.072578902,0.087655233,2
0.86806421,-0.34957489,-0.24400622,-0.027298247,-0.072831659,0.086447213,2
0.86762716,-0.34961462,-0.24376257,-0.027689858,-0.073264217,0.084656727,2
0.86837548,-0.34950569,-0.24382411,-0.02802595,-0.070262985,0.082558785,2
0.87000623,-0.34770044,-0.24233805,-0.027448125,-0.076311236,0.086730111,2
0.93508222,-0.076839942,-0.2638734,-1.68E-05,-0.13849413,0.22099011,1
0.93008567,-0.059730151,-0.2666121,-0.01204468,-0.13887677,0.21503739,1
0.92708497,-0.055162261,-0.26731287,-0.022172027,-0.11512257,0.16003056,1
0.92927406,-0.05084272,-0.26597647,-0.027810167,-0.089550657,0.11607735,1
0.92854864,-0.049382505,-0.26713539,-0.029003861,-0.07196762,0.092790073,1
0.92980581,-0.047966498,-0.26458464,-0.028860434,-0.068868359,0.082007565,1
0.93114865,-0.04728,-0.26176251,-0.029717954,-0.074257472,0.079672343,1
0.93039642,-0.046924103,-0.26212589,-0.029151057,-0.07320978,0.083896295,1
0.92967155,-0.046471459,-0.26260187,-0.02829436,-0.071624578,0.083786305,1
0.93058216,-0.045733,-0.26184645,-0.026669655,-0.075771871,0.081164628,1
0.93144734,-0.044318465,-0.26086873,-0.026826047,-0.069561952,0.083188564,1
0.93202701,-0.041317425,-0.25772248,-0.029217551,-0.070868045,0.087145176,1
0.93307548,-0.038356251,-0.25493914,-0.028626324,-0.087242111,0.089493842,1
0.93292331,-0.03671004,-0.25728162,-0.025792097,-0.076881505,0.08983093,1
0.93241304,-0.035528317,-0.25948212,-0.025687997,-0.059891943,0.090301932,1
0.93356105,-0.035811728,-0.25563526,-0.028266948,-0.071616647,0.08657942,1
0.93492036,-0.037250745,-0.25186151,-0.028568198,-0.082402625,0.083856034,1
0.93487576,-0.036964168,-0.25276493,-0.027412154,-0.075461905,0.085254285,1
0.93488746,-0.035693988,-0.2522493,-0.027869932,-0.070287518,0.084926933,1
0.93600903,-0.034901126,-0.24847066,-0.028311836,-0.077341385,0.086188574,1
0.93605269,-0.033916408,-0.24804432,-0.028288676,-0.076981994,0.086625944,1
0.93519413,-0.032339869,-0.25032521,-0.026995248,-0.072644312,0.087993794,1
0.93511124,-0.031485833,-0.25047503,-0.025214799,-0.063475402,0.088009216,1
0.97331838,-0.083397897,-0.036157108,0.18397686,0.45647591,-0.3416302,1
0.9746939,-0.082870471,-0.033809389,0.098618928,0.18293346,-0.15359297,1
0.9753845,-0.06456419,-0.053153996,0.023220865,0.011388471,-0.012083383,1
0.9765435,-0.062786145,-0.052260544,-0.018271619,-0.074945111,0.071547981,1
0.97651467,-0.059546772,-0.047920541,-0.037189813,-0.10128895,0.10276864,1
0.97626585,-0.057346298,-0.045165338,-0.040271078,-0.1104426,0.10448175,1
0.97593407,-0.053195418,-0.047003304,-0.034941307,-0.10696654,0.10479512,1
0.97560082,-0.051950054,-0.055375071,-0.030867237,-0.080116024,0.096479186,1
0.97551771,-0.052236378,-0.060851282,-0.028013101,-0.064609766,0.088373498,1
0.9759922,-0.050837199,-0.057839733,-0.027264621,-0.072491612,0.082781421,1
0.97588818,-0.048979453,-0.053733918,-0.0276221,-0.078918466,0.079399667,1
0.97556597,-0.044943858,-0.054559522,-0.028116847,-0.074263522,0.090595557,1
0.97570992,-0.042360942,-0.059166464,-0.027385864,-0.070963917,0.090934711,1
0.97586311,-0.042848379,-0.061079032,-0.026947646,-0.07437827,0.088786548,1
0.97510384,-0.043912995,-0.060883681,-0.0279688,-0.075707038,0.086034428,1
0.97466275,-0.043872185,-0.060550049,-0.026812163,-0.071415886,0.08057159,1
0.97512404,-0.042181086,-0.062262794,-0.027327219,-0.073454866,0.085408271,1
0.97543218,-0.039765921,-0.063166363,-0.028775931,-0.079113717,0.089420451,1
0.97561421,-0.039305782,-0.064268949,-0.02844103,-0.068227431,0.085886561,1
0.97543602,-0.039018467,-0.065330176,-0.027366084,-0.070106619,0.084313299,1
0.9747754,-0.036311157,-0.064328704,-0.02738036,-0.076733587,0.09085892,1
0.97458885,-0.036063388,-0.063964093,-0.027626744,-0.073761553,0.088637762,1
0.97490958,-0.037178623,-0.06474241,-0.027128172,-0.072664148,0.083709206,1
0.97496939,-0.035840679,-0.064089517,-0.027605389,-0.077777571,0.086544021,1
-0.012939799,0.64839622,0.66369649,-0.072713929,-0.52054243,0.31658648,3
-0.08823401,0.63293205,0.74470509,0.003411073,-0.35920516,0.18360324,3
-0.093505585,0.63381052,0.73590129,0.019244566,-0.2208319,0.092090593,3
-0.10612712,0.62955978,0.745437,0.008119995,-0.12724081,0.063140716,3
-0.11224362,0.6273752,0.75031609,-0.009012137,-0.078955173,0.061642223,3
-0.1154295,0.62628726,0.75156874,-0.02059478,-0.068608492,0.070202848,3
-0.1168603,0.62599754,0.7522279,-0.024613872,-0.076714711,0.079943388,3
-0.1138581,0.62672687,0.75047836,-0.032928826,-0.044029924,0.088550672,3
-0.1154674,0.62534802,0.75240316,-0.028537017,-0.076996779,0.085007873,3
-0.11550587,0.62496638,0.7535084,-0.030755093,-0.059831814,0.088646916,3
-0.11621715,0.62485213,0.75389002,-0.028575618,-0.074087566,0.086337426,3
-0.1241663,0.62271555,0.75793419,-0.025337191,-0.091417611,0.084841379,3
-0.12082957,0.62366005,0.75620254,-0.030123944,-0.059534062,0.089312853,3
-0.12160744,0.62241705,0.7585747,-0.025145442,-0.087281151,0.082983743,3
-0.1225919,0.62164597,0.75969267,-0.025533091,-0.081762386,0.083611267,3
-0.11584644,0.62415828,0.75505496,-0.030310992,-0.058475775,0.088892515,3
-0.12078854,0.62263063,0.75748367,-0.028246871,-0.076062722,0.087806473,3
-0.12268964,0.62152098,0.75893094,-0.027439981,-0.077323946,0.085885998,3
-0.12260588,0.62092464,0.75967341,-0.026608558,-0.074718249,0.083807073,3
-0.12078471,0.59913622,0.75323577,-0.2288482,-0.63931629,0.39393911,3
-0.2185337,0.58254053,0.82105612,-0.10210387,-0.41514427,0.27498831,3
-0.19678079,0.57289404,0.8125092,-0.043885353,-0.23996507,0.18080875,3
-0.20632257,0.57650388,0.81352703,-0.016743794,-0.12338547,0.11855426,3
-0.21236465,0.57293618,0.8162484,-0.010014971,-0.062368431,0.08133155,3
-0.21654532,0.57229249,0.81766735,-0.016098395,-0.057928461,0.0740988,3
-0.21659775,0.5728991,0.81839749,-0.021801629,-0.059603234,0.075130412,3
-0.21605701,0.57269573,0.81863573,-0.025106653,-0.066401841,0.078964135,3
-0.21719052,0.57280617,0.81859739,-0.027571472,-0.068384572,0.083517518,3
-0.21807965,0.57300006,0.81845904,-0.028357713,-0.075581733,0.086403796,3
-0.21581303,0.57248663,0.81779026,-0.028751153,-0.07523552,0.086731566,3
-0.21555062,0.57168986,0.81881974,-0.028141563,-0.073053065,0.087301642,3
-0.21574639,0.57226242,0.81929674,-0.026182242,-0.086839276,0.086315381,3
-0.21199966,0.57371873,0.81711561,-0.029574288,-0.055838063,0.089356738,3
-0.21437478,0.57339396,0.81781625,-0.02749253,-0.076100149,0.086099957,3
-0.22126388,0.57189281,0.82037009,-0.02787294,-0.077077535,0.085400998,3
-0.21864206,0.57198602,0.8196212,-0.027238031,-0.081914277,0.082439729,3
-0.21594462,0.57269534,0.81902777,-0.027031886,-0.075806521,0.083941448,3
